ANIO_DENUNCIA,ANIO_ENTRADA,ANIO_HECHO,CAPTURA,CONDENA,DELITO,DEPARTAMENTO,ESTADO_NOTICIA,ETAPA,GRUPO_DELITO,GRUPO_EDAD_VICTIMA,HECHO,HOMICIDIO_DOLOSO_CONSUMADO,IMPUTACION,LEY,MUNICIPIO,HABITANTES,PREDOMINANCIA,PAIS_NACIMIENTO,SEXO_VICTIMA,TOTAL_VICTIMAS
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,BOGOTÁ, D.C.,8380801,RURAL,Colombia,FEMENINO,3
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,RURAL,Colombia,FEMENINO,5
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,SI,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,BOGOTÁ, D.C.,8380801,RURAL,Colombia,FEMENINO,3
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,BOGOTÁ, D.C.,8380801,RURAL,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,,FEMENINO,2
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,JUICIO,FEMINICIDIO,INFANCIA 6 - 11,SI,NO,NO,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,NO,NO,NO,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,NO,NO,NO,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,MASCULINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,ARJONA,79472,RURAL,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,CALAMAR,24877,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,CARTAGENA,1057767,RURAL,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,CARTAGENA,1057767,RURAL,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,CARTAGENA,1057767,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,MAGANGUÉ,123986,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,CARTAGENA,1057767,RURAL,Venezuela,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Caldas,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,MANIZALES,402646,RURAL,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Caquetá,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,EL DONCELLO,22342,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,SI,NO,Ley 906,TRINIDAD,16587,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,NO,Ley 906,SILVIA,32769,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,SI,NO,Ley 906,SILVIA,32769,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,LÓPEZ,21019,URBANO,Colombia,MASCULINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,SANTANDER DE QUILICHAO,100681,URBANO,Colombia,FEMENINO,2
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,VILLA RICA,17134,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,BOLÍVAR,44864,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,LÓPEZ,21019,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,PUERTO TEJADA,46215,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,SANTANDER DE QUILICHAO,100681,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,TERMINACIÓN ANTICIPADA,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,POPAYÁN,288636,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,SANTANDER DE QUILICHAO,100681,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cauca,INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,NO,Ley 906,SANTANDER DE QUILICHAO,100681,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Chocó,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,QUIBDO,116322,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Chocó,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,QUIBDO,116322,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,MONTERÍA,471867,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,MONTERÍA,471867,URBANO,,MASCULINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,MONTERÍA,471867,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,SOACHA,567546,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,SOACHA,567546,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,SOACHA,567546,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SOACHA,567546,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,SOACHA,567546,URBANO,,,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,SOACHA,567546,URBANO,,MASCULINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,MEDINA,10225,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Guaviare,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,SAN JOSÉ DEL GUAVIARE,70019,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Guaviare,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,CALAMAR,24877,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Guaviare,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,SAN JOSÉ DEL GUAVIARE,70019,URBANO,Colombia,MASCULINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Guaviare,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,SAN JOSÉ DEL GUAVIARE,70019,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Guaviare,INACTIVO,INDAGACIÓN,FEMINICIDIO,PRIMERA INFANCIA 0 - 5,SI,SI,NO,Ley 906,SAN JOSÉ DEL GUAVIARE,70019,RURAL,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,NEIVA,350457,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,CAMPOALEGRE,35057,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,NEIVA,350457,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,NEIVA,350457,URBANO,,MASCULINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,SANTA MARTA,524031,URBANO,Colombia,FEMENINO,2
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,SANTA MARTA,524031,URBANO,Venezuela,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,SANTA MARTA,524031,URBANO,Venezuela,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,ARIGUANÍ,32758,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,INDAGACIÓN,FEMINICIDIO,PRIMERA INFANCIA 0 - 5,SI,NO,NO,Ley 906,SANTA MARTA,524031,URBANO,Venezuela,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,SANTA MARTA,524031,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,PLATO,62904,URBANO,Colombia,MASCULINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,PLATO,62904,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,MESETAS,11589,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,MESETAS,11589,URBANO,Colombia,MASCULINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,PUERTO LÓPEZ,35499,URBANO,Venezuela,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,VILLAVICENCIO,538527,URBANO,Venezuela,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,RESTREPO,10715,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Nariño,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,LEIVA,14878,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Nariño,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,MAGÜI,26146,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Nariño,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,POLICARPA,18408,RURAL,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Nariño,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,POLICARPA,18408,RURAL,Venezuela,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Nariño,INACTIVO,INDAGACIÓN,FEMINICIDIO,PRE-ADOLESCENTE 12 - 13,SI,SI,NO,Ley 906,SAMANIEGO,49085,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Norte de Santander,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,CÚCUTA,680765,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Norte de Santander,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,LA ESPERANZA,12609,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Norte de Santander,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SILOS,4050,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Norte de Santander,INACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,CÚCUTA,680765,URBANO,Venezuela,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Putumayo,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,PUERTO ASÍS,63953,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Putumayo,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,PUERTO ASÍS,63953,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Risaralda,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,PEREIRA,481129,URBANO,,FEMENINO,2
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Risaralda,INACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,PEREIRA,481129,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,BUCARAMANGA,528572,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,SABANA DE TORRES,17772,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,FLORIDABLANCA,267936,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,NO,Ley 906,LANDÁZURI,15475,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,BUCARAMANGA,528572,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,EL PEÑÓN,10538,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,SANTA HELENA DEL OPÓN,4238,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,NO,Ley 906,IBAGUÉ,579803,RURAL,Colombia,FEMENINO,2
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,IBAGUÉ,579803,RURAL,Colombia,FEMENINO,3
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,RONCESVALLES,6373,RURAL,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,PALOCABILDO,9008,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,IBAGUÉ,579803,URBANO,Colombia,FEMENINO,3
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,IBAGUÉ,579803,RURAL,Colombia,MASCULINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,IBAGUÉ,579803,RURAL,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,IBAGUÉ,579803,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,FLANDES,29550,URBANO,,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,IBAGUÉ,579803,RURAL,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,CALI,2496346,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,BUENAVENTURA,440995,RURAL,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,CALI,2496346,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,NO,Ley 906,CANDELARIA,12589,URBANO,Venezuela,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTO MAYOR DE 60,SI,NO,NO,Ley 906,CALI,2496346,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTO MAYOR DE 60,SI,SI,NO,Ley 906,LA VICTORIA,1673,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,NO,Ley 906,CALI,2496346,URBANO,Colombia,FEMENINO,3
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,ALCALÁ,23665,URBANO,Colombia,FEMENINO,1
2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INDAGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,NO,Ley 906,CALI,2496346,URBANO,Colombia,FEMENINO,1
